"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3302965,"September 6, 2025",Michigan,"Grand Rapids","2531 Kalamazoo Ave SE",1,0,0,0,0,N/A
3303710,"September 6, 2025","South Carolina",Orangeburg,"1000 Presidential Dr",1,0,0,0,1,N/A
3303291,"September 6, 2025",California,Reedley,"128 E Parlier Ave",1,0,1,0,0,N/A
3302539,"September 6, 2025",Utah,"Salt Lake City","1300 block of E Wilson Ave",1,0,0,0,1,N/A
3303153,"September 6, 2025","New Jersey",Jackson,"1020 Larsen Rd",1,0,0,0,1,N/A
3302422,"September 6, 2025",Texas,Mission,"2400 block of Venecia St",1,1,1,0,0,N/A
3302651,"September 6, 2025",Louisiana,"Baton Rouge","1500 block of Crystal Dr",1,0,0,0,1,N/A
3302179,"September 6, 2025",Illinois,Chicago,"3000 block of W Polk St",1,0,0,0,0,N/A
3303045,"September 6, 2025",Texas,Mathis,"800 block of Olivo St",1,0,0,0,0,N/A
3312765,"September 6, 2025",California,"South Pasadena","1839 Spruce St",1,0,0,0,0,N/A
3302123,"September 6, 2025",Mississippi,Aberdeen,"Everdeen Dr",1,0,0,0,0,N/A
3315117,"September 6, 2025",Arkansas,"Little Rock","8221 Geyer Springs Rd",1,0,0,0,1,N/A
3303957,"September 6, 2025",Iowa,"Grand Junction","T Ave and 220th St",0,0,1,0,0,N/A
3302707,"September 6, 2025",Arizona,Phoenix,"S 5th St and E Wier Ave",1,0,0,0,1,N/A
3303179,"September 6, 2025",Texas,Houston,"7243 Bissonnet St",1,0,0,0,0,N/A
3306407,"September 6, 2025",California,"Imperial Beach","706 CA-75",1,0,0,0,1,N/A
3302187,"September 6, 2025",Illinois,Chicago,"300 block of W 93rd St",1,0,0,0,0,N/A
3305992,"September 6, 2025",Alabama,"Pine Hill",N/A,1,0,0,0,1,N/A
3303222,"September 6, 2025",Alabama,Bessemer,"800 block of Owen Ave",1,0,0,0,0,N/A
3302316,"September 6, 2025",California,Oakland,"1700 block of Broadway",2,4,0,0,0,N/A
3302201,"September 6, 2025",Colorado,Denver,"1100 block of N Syracuse St",1,0,0,0,1,N/A
3303913,"September 6, 2025",Mississippi,Lexington,N/A,1,0,0,0,1,N/A
3303468,"September 6, 2025","North Carolina",Kinston,"500 block of E Bright St",1,0,0,0,1,N/A
3302567,"September 6, 2025",Oregon,Portland,"7324 SE 64th Ave",2,0,1,0,0,N/A
3302360,"September 6, 2025",Tennessee,Gates,N/A,1,0,0,0,0,N/A
3303160,"September 6, 2025",Pennsylvania,Philadelphia,"5800 block of Alter St",1,0,0,0,0,N/A
3302948,"September 6, 2025",Missouri,"Kansas City","8201 Bannister Rd",1,0,0,0,0,N/A
3303666,"September 5, 2025",Missouri,"Fort Leonard Wood",N/A,1,0,0,0,0,N/A
3301933,"September 5, 2025",Pennsylvania,Philadelphia,"1201 Chestnut St",1,0,0,0,1,N/A
3301485,"September 5, 2025",California,"Los Angeles","W 74th St and Main St",1,1,0,0,0,N/A
3302435,"September 5, 2025",Florida,Miami,"SW 216th St and SW 109th Ave",1,0,0,0,0,N/A
3301807,"September 5, 2025",Florida,Jacksonville,"3400 block of N Pearl St",0,0,1,0,0,N/A
3301729,"September 5, 2025","North Carolina",Ash,"Vereen Rd",1,0,0,0,1,N/A
3302303,"September 5, 2025",California,Fremont,"6058 Stevenson Blvd",2,0,0,0,0,N/A
3301711,"September 5, 2025",Louisiana,"Baton Rouge","4400 block of Sumrall Dr",1,0,0,0,0,N/A
3305746,"September 5, 2025",Texas,"San Antonio","100 block of E Sunshine Dr",1,0,0,0,0,N/A
3302597,"September 5, 2025",Indiana,Muncie,"3200 block of S Walnut St",1,0,0,1,2,N/A
3301940,"September 5, 2025",Idaho,Bliss,"Hwy 30 and River Rd",0,0,1,0,0,N/A
3302370,"September 5, 2025",California,"Los Angeles","1223 S Bundy Dr",1,0,0,0,0,N/A
3302223,"September 5, 2025",Idaho,Lapwai,"1100 block of Thunder Hill Rd",1,1,0,0,1,N/A
3301448,"September 5, 2025",Alabama,"Bessemer (Hueytown)","1700 block of Robins St",1,0,0,0,1,N/A
3302358,"September 5, 2025","New Jersey",Secaucus,"375 County Ave",1,0,0,0,0,N/A
3301735,"September 5, 2025",Florida,Reddick,"NW Gainesville Rd and NW Co Rd 329",0,0,1,0,0,N/A
3304111,"September 5, 2025","New York",Wellsville,"191 N Main St",1,0,0,0,0,N/A
3302767,"September 5, 2025",Arizona,Safford,"1200 block of S 9th Ave",1,0,0,0,0,N/A
3302019,"September 5, 2025",California,Oxnard,"1800 Camino Del Sol",1,2,0,0,0,N/A
3302149,"September 5, 2025",Maryland,"Silver Spring","711 Langley Dr",1,1,0,0,2,N/A
3302189,"September 5, 2025",Georgia,Columbus,"1050 Bay Ave",1,0,0,0,5,N/A
3302062,"September 5, 2025",Virginia,Hopewell,"2500 block of Raleigh St",1,0,0,0,0,N/A
3301698,"September 5, 2025","New Jersey","Jersey City","John F Kennedy Blvd and Clinton Ave",0,0,1,0,0,N/A
3301998,"September 5, 2025",Illinois,Chicago,"1300 block of S Michigan Ave",1,0,0,0,1,N/A
3302196,"September 5, 2025",Colorado,Denver,"2700 block of S Fenton St",1,0,1,0,0,N/A
3302558,"September 5, 2025",Oregon,Eugene,"4550 W 11th Ave",1,0,0,0,0,N/A
3301906,"September 4, 2025",Kentucky,"Park City","E 3rd St",1,0,0,0,1,N/A
3302367,"September 4, 2025",Pennsylvania,Philadelphia,"1600 block of E Tulpehocken St",1,0,0,0,1,N/A
3301776,"September 4, 2025",Louisiana,Ruston,"2500 W Alabama Ave",1,0,0,0,2,N/A
3301216,"September 4, 2025","New York",Bronx,"West Farms Rd and E 174th St",1,0,0,0,0,N/A
3301861,"September 4, 2025",Texas,Houston,"12010 Kuykendahl Rd",1,0,0,0,1,N/A
3301196,"September 4, 2025",Tennessee,Memphis,"2300 block of Eldridge Ave",1,0,0,0,0,N/A
3301467,"September 4, 2025",Maryland,Cambridge,"Seaway Ln",0,0,1,0,0,N/A
3301566,"September 4, 2025",Kansas,"Kansas City","1120 N 8th St",1,0,0,0,0,N/A
3301724,"September 4, 2025","New Mexico",Roswell,"300 W Linda Vista Blvd",1,0,0,0,1,N/A
3301709,"September 4, 2025",Minnesota,Roosevelt,N/A,1,0,0,0,0,N/A
3301702,"September 4, 2025",Arizona,Tucson,"3200 block of E Wyatt St",1,0,0,0,0,N/A
3301043,"September 4, 2025",California,Yountville,"6526 Yount St",1,0,0,0,0,N/A
3301859,"September 4, 2025",Texas,Houston,"13700 block of Lakewood Forest Dr",1,0,0,0,0,N/A
3301290,"September 4, 2025","New Mexico","Las Cruces","464 Salopek Blvd",1,1,0,0,2,N/A
3302453,"September 4, 2025",Florida,Valrico,"1000 block of Crystal Carbon Way",0,0,1,0,0,N/A
3304068,"September 4, 2025",Louisiana,"New Orleans","1400 block of Elysian Fields Ave",1,0,0,0,0,N/A
3301334,"September 4, 2025",Alabama,Salem,"500 block of Lee Rd 126",1,0,0,0,1,N/A
3301141,"September 4, 2025","New York",Brooklyn,"Euclid Ave and Sutter Ave",1,1,0,0,0,N/A
3301434,"September 4, 2025",Indiana,Evansville,"800 block of E Cherry St",1,0,0,0,1,N/A
3301497,"September 4, 2025",Kansas,Topeka,"1000 block of NE Poplar St",1,1,0,0,1,N/A
3301454,"September 4, 2025",Virginia,Richmond,"50 block of E 10th St",1,0,0,0,0,N/A
3301679,"September 4, 2025",Alabama,Selma,"1809 Hinson Alley",1,0,0,0,0,N/A
3302645,"September 4, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3301389,"September 4, 2025",Indiana,Indianapolis,"9520 E 37th Pl",1,0,0,0,0,N/A
3301317,"September 4, 2025",Georgia,Buford,"3000 block of N Bogan Rd NE",1,0,0,0,0,N/A
3301313,"September 4, 2025",Georgia,"Locust Grove","1700 block of Cadence St",0,0,1,0,0,N/A
3303724,"September 4, 2025","South Carolina",Newberry,"College Park Dr",1,0,0,0,1,N/A
3300712,"September 3, 2025","New York","Carle Place","339 Rushmore Ave",0,0,1,0,0,N/A
3300549,"September 3, 2025",Georgia,Columbus,"1600 Northside Industrial Blvd",1,0,0,0,1,N/A
3300961,"September 3, 2025",Ohio,Cincinnati,"Craft St and Winneste Ave",1,0,0,0,0,N/A
3300685,"September 3, 2025",Illinois,Chicago,"5649 N Magnolia Ave",1,0,0,0,0,N/A
3301891,"September 3, 2025","North Carolina","Four Oaks","101 Grants Way",1,0,1,0,0,N/A
3300671,"September 3, 2025",Illinois,Chicago,"4336 W Monroe St",1,0,0,0,0,N/A
3301170,"September 3, 2025",Florida,"West Palm Beach","800 block of 7th St",1,0,0,0,0,N/A
3301427,"September 3, 2025",Louisiana,Minden,"Dorcheat Rd",1,0,0,0,0,N/A
3301163,"September 3, 2025",Michigan,"Port Huron","1419 10th Ave",1,0,0,0,1,N/A
3301080,"September 3, 2025",California,"San Diego","8600 block of Production Ave",1,0,0,0,1,N/A
3301421,"September 3, 2025",Arkansas,"Hot Springs National Park (Hot Springs)","Central Ave and Corporate Terrace",1,0,0,0,1,N/A
3300396,"September 3, 2025",California,"San Francisco","McAllister St and Jones St",1,0,0,0,0,N/A
3301683,"September 3, 2025",Arizona,Prescott,"Eagle Ridge Rd",0,0,1,0,0,N/A
3300370,"September 3, 2025",Florida,Fountain,"Webber Rd",0,0,1,0,0,N/A
3300098,"September 3, 2025",Arkansas,"Forrest City","1017 S Center St",0,0,1,0,0,N/A
3300500,"September 3, 2025",Georgia,Centerville,"Thomson St and Houston Lake Rd",0,0,1,0,0,N/A
3301150,"September 3, 2025",Arizona,"Blue Gap",N/A,0,0,1,0,0,N/A
3300979,"September 3, 2025",Maryland,Baltimore,"900 block of Edmondson Ave",1,0,0,0,0,N/A
3300974,"September 3, 2025",Missouri,"Saint Louis","5500 block of Palm St",1,0,0,0,0,N/A
3300931,"September 3, 2025",Missouri,"Kansas City","Harrison St and E Armour Blvd",1,4,0,0,0,N/A
3301437,"September 3, 2025",Iowa,Hartley,"3283 Yew Ave",1,0,0,0,0,N/A
3300880,"September 3, 2025",Alabama,Mobile,"4200 block of Bayfront Rd",0,0,1,0,0,N/A
3300863,"September 3, 2025",Alabama,Birmingham,"200 block of Meadowdale Ave",1,0,0,0,0,N/A
3300609,"September 3, 2025",California,"Santa Clara","1822 Eisenhower Dr",0,0,1,0,0,N/A
3301083,"September 3, 2025","North Carolina",Williamston,"103 West Blvd",0,0,1,0,0,N/A
3301038,"September 3, 2025","South Carolina",Wellford,"Tanglewood Rd",1,0,0,0,1,N/A
3300868,"September 3, 2025",Alabama,Birmingham,"3200 block of Balsam Ave SW",1,0,0,0,1,N/A
3301397,"September 3, 2025",Oklahoma,Shattuck,"S Olive St and E Fifth St",0,0,1,0,0,N/A
3300940,"September 3, 2025",Missouri,"Kansas City","Thompson Ave and Bales Ave",1,0,0,0,0,N/A
3300565,"September 3, 2025",Louisiana,Alexandria,"Chester St and Rapides Ave",0,0,1,0,0,N/A
3301246,"September 3, 2025",Texas,Stafford,"13007 Lawrence Ln",1,1,1,0,0,N/A
3305925,"September 3, 2025",Indiana,Gary,"2300 block of 20th Pl",1,0,0,0,0,N/A
3300769,"September 3, 2025",Tennessee,Memphis,"2731 Range Line Rd",1,0,0,0,1,N/A
3301310,"September 3, 2025",Florida,Kissimmee,"5565 W Irlo Bronson Memorial Hwy",1,0,0,0,1,N/A
3299701,"September 2, 2025","New York",Bronx,"Third Ave and E 182nd St",1,0,0,0,0,N/A
3300271,"September 2, 2025",Ohio,Canton,"1647 St Elmo Ave NE",1,0,0,0,0,N/A
3300674,"September 2, 2025",Ohio,"New Richmond","1400 block of Indian Ridge Trail",1,0,0,0,1,N/A
3300650,"September 2, 2025",Illinois,Crete,"2300 block of E Exchange St",1,1,0,0,0,N/A
3299563,"September 2, 2025",Texas,Lancaster,"2300 block of Rogers Ave",1,0,0,0,0,N/A
3299668,"September 2, 2025",Michigan,"Grand Rapids","Diamond Ave SE and Sigsbee St SE",1,0,0,0,0,N/A
3299833,"September 2, 2025",Indiana,Indianapolis,"1249 Doctor M L K Jr St",1,0,0,0,0,N/A
3300555,"September 2, 2025","South Carolina","West Columbia","2700 Leaphart Rd",1,0,0,0,1,N/A
3300072,"September 2, 2025",Georgia,Macon,"3656 Jeffersonville Rd",1,1,1,0,0,N/A
3304275,"September 2, 2025",California,"Los Angeles","2307 W 6th St",1,1,0,0,0,N/A
3299458,"September 2, 2025",California,Emeryville,"3800 block of San Pablo Ave",1,0,0,0,1,N/A
3300053,"September 2, 2025",Missouri,"Kansas City","James A Reed Rd and E 88th Pl",1,0,0,0,0,N/A
3300326,"September 2, 2025",Florida,Jacksonville,"2500 block of Paul Ave",1,0,0,0,0,N/A
3299421,"September 2, 2025","North Carolina",Charlotte,"4100 block of Hyde Park Dr",1,0,0,0,1,N/A
3299390,"September 2, 2025",Texas,Houston,"3300 block of Memel St",1,0,0,0,0,N/A
3300145,"September 2, 2025",Utah,"West Jordan","1900 W 7300 S",0,0,1,0,0,N/A
3300263,"September 2, 2025","North Carolina",Windsor,"1000 block of Indian Woods Rd",1,0,0,0,0,N/A
3299506,"September 2, 2025",Maryland,Parkville,"9200 block of Avondale Rd",0,0,1,0,0,N/A
3300173,"September 2, 2025",California,Redding,"10248 Abernathy Ln",2,0,0,0,1,N/A
3300234,"September 2, 2025",Iowa,"Fort Dodge","524 N 28th St",1,0,0,0,1,N/A
3300873,"September 2, 2025",Alabama,Pelham,"500 block of Grand Reserve Dr",1,1,0,0,0,N/A
3300076,"September 2, 2025",Alabama,"Birmingham (Center Point)","2300 block of 2nd Pl NE",1,0,0,0,0,N/A
3299947,"September 2, 2025",Washington,Auburn,"5623 S 362nd Pl",0,0,1,0,0,N/A
3302580,"September 2, 2025",Hawaii,"Ewa Beach","5100 Iroquois Ave",0,1,1,0,0,N/A
3300031,"September 2, 2025",Tennessee,Memphis,"300 block of Jones St",1,0,0,0,0,N/A
3300045,"September 2, 2025",Tennessee,Memphis,"1600 block of Sycamore View Rd",1,0,0,0,1,N/A
3299714,"September 2, 2025",Kentucky,Louisville,"10100 block of Laurent Way",1,1,0,1,1,N/A
3300552,"September 2, 2025","South Carolina",Denmark,"54 S Rice Ave",1,0,1,0,0,N/A
3299634,"September 2, 2025",Minnesota,Minneapolis,"Chicago Av S and E Lake St",1,0,0,0,0,N/A
3305904,"September 2, 2025",Washington,"Lakewood (Lewis Mcchord)","9600 block of Veterans Drive SW",1,0,0,0,0,N/A
3299148,"September 1, 2025","New York",Bronx,"686 Allerton Ave",1,4,0,0,5,N/A
3298813,"September 1, 2025",Georgia,Atlanta,"2400 Campbellton Rd SW",1,0,0,0,1,N/A
3298803,"September 1, 2025",Washington,Yakima,"1800 Block of Cornell Ave",1,1,0,0,0,N/A
3299844,"September 1, 2025",Louisiana,"Westwego (Avondale)","3000 US-90",1,0,0,0,1,N/A
3299098,"September 1, 2025",Louisiana,Harvey,"1200 block of Aberdeen Dr",1,0,0,0,0,N/A
3298715,"September 1, 2025",Texas,Houston,"11900 Oakmoor Pkwy",1,0,0,0,0,N/A
3298963,"September 1, 2025",Michigan,"Rochester (Rochester Hills)","3900 S Rochester Rd",1,1,0,0,1,N/A
3298982,"September 1, 2025",Pennsylvania,Philadelphia,"2500 block of N Front St",1,0,0,0,0,N/A
3299788,"September 1, 2025",Alabama,Montgomery,"2800 block of Jan Dr",1,0,0,0,0,N/A
3299742,"September 1, 2025",Kentucky,Louisville,"700 block of S Brook St",1,0,0,0,0,N/A
3298941,"September 1, 2025",Pennsylvania,"Pittsburgh (Pleasant Hills)","400 block of Nantucket Dr",2,0,0,0,0,N/A
3298948,"September 1, 2025","District of Columbia",Washington,"2311 14th St NE",1,0,0,0,0,N/A
3298626,"September 1, 2025",Illinois,Chicago,"8200 block of S Saint Louis Ave",1,1,0,0,0,N/A
3299663,"September 1, 2025",Georgia,Decatur,"4900 block of Truitt Ln",0,0,1,0,0,N/A
3299632,"September 1, 2025","New Jersey",Paterson,"Pennington St and Park Ave",1,0,0,0,0,N/A
3298821,"September 1, 2025",Georgia,Columbus,"1700 Martin Luther King Junior Blvd",1,0,0,0,1,N/A
3298854,"September 1, 2025",Texas,Canyon,"5707 4th Ave",1,0,0,0,0,N/A
3298727,"September 1, 2025",California,Stockton,"W Hazelton Ave and S Harrison St",1,0,0,0,1,N/A
3309757,"September 1, 2025",California,Venice,N/A,1,0,0,0,1,N/A
3299404,"September 1, 2025","North Carolina","High Point","800 block of E Lexington Ave",1,0,0,1,1,N/A
3299615,"September 1, 2025",Florida,"Dade City","36951 Blanton Rd",2,1,0,0,1,N/A
3299355,"September 1, 2025",Texas,Dallas,"6300 block of Parkdale Dr",1,0,0,0,1,N/A
3299491,"September 1, 2025",California,"West Sacramento","Jefferson Blvd and W Capitol Ave",1,0,0,0,0,N/A
3299066,"September 1, 2025",Kansas,Topeka,"100 block of NW Holman St",1,0,0,0,1,N/A
3300290,"September 1, 2025","North Carolina",Shelby,"116 Sandy Point Dr",1,0,0,0,1,N/A
3299139,"September 1, 2025",Oklahoma,"Oklahoma City","4700 block of W Park Pl",1,0,0,0,1,N/A
3300081,"September 1, 2025",Alabama,Dora,"3500 block of White Rd",1,0,1,0,0,N/A
3299124,"September 1, 2025",Colorado,Denver,"4100 block of N Orleans St",1,0,0,0,1,N/A
3299624,"September 1, 2025",Florida,Tampa,"4700 block of E Citrus Cir",1,0,0,0,1,N/A
3298980,"September 1, 2025",Delaware,Wilmington,"1200 block of Sycamore St",1,0,0,0,0,N/A
3299024,"September 1, 2025",Kansas,Wichita,"100 block of N Rock Island Ave",1,0,0,0,1,N/A
3299047,"September 1, 2025",Kansas,Wichita,"2100 block of N Arkansas Ave",1,1,0,0,2,N/A
3299036,"September 1, 2025",Kansas,Wichita,"2947 N Broadway St",1,2,0,1,1,N/A
3299234,"September 1, 2025",Illinois,Decatur,"1700 block of N Church St",1,0,0,0,0,N/A
3298693,"September 1, 2025",Texas,Euless,"1509 W Euless Blvd",1,2,0,0,1,N/A
3298816,"September 1, 2025",Connecticut,"New Haven","Chapel St and Ellsworth Ave",1,0,0,0,0,N/A
3304011,"September 1, 2025",Texas,"San Antonio","10809 Westwood Loop",1,0,0,0,0,N/A
3298818,"September 1, 2025",Georgia,Atlanta,"465 Mulberry Row SE",1,0,0,0,0,N/A
3299062,"September 1, 2025",Arkansas,"North Little Rock","300 block of E Bethany Rd",1,0,0,0,0,N/A
3299000,"September 1, 2025",Kentucky,"Flat Lick","79 Binghamtown Rd",1,0,0,0,1,N/A
3298736,"September 1, 2025",Illinois,Chicago,"2657 S Kolin Ave",1,0,0,0,1,N/A
3299096,"September 1, 2025",Missouri,"Saint Louis","4400 block of Marcus Ave",1,0,0,0,0,N/A
3299089,"September 1, 2025",Louisiana,"Baton Rouge","5000 block of Government St",1,1,0,0,0,N/A
3299444,"September 1, 2025",Texas,Kilgore,"5716 Old Hwy 135 N",2,0,0,1,1,N/A
3299945,"September 1, 2025",Mississippi,"Robinsonville (Tunica Resorts)","1147 Applevane Ln",1,0,0,0,0,N/A
3299119,"August 31, 2025",Louisiana,Eunice,"200 block of Fuselier St",1,0,0,0,0,N/A
3299003,"August 31, 2025",Pennsylvania,Johnstown,"1201 Solomon St",0,0,1,0,0,N/A
3298991,"August 31, 2025",Pennsylvania,"Wilkes Barre","Barney St and Richard St",0,0,1,0,0,N/A
3299050,"August 31, 2025",Alabama,"Birmingham (Tarrant)","1436 Ford Ave",1,0,0,0,0,N/A
3298182,"August 31, 2025",Ohio,Cincinnati,"1500 block of Beacon St",3,0,1,0,0,N/A
3298782,"August 31, 2025","New York",Yonkers,"27 Ludlow St",1,0,0,0,1,N/A
3298402,"August 31, 2025",Arkansas,"Pine Bluff","3202 W 15th Ave",1,0,0,0,0,N/A
3298579,"August 31, 2025",Texas,Houston,"3236 Piney Forest Dr",1,0,1,0,0,N/A
3298416,"August 31, 2025",Georgia,Macon,"6000 block of Harrison Rd",1,0,0,0,1,N/A
3298284,"August 31, 2025",California,Carmichael,"4828 El Camino Ave",1,0,2,0,0,N/A
3298264,"August 31, 2025",California,Cerritos,"19700 Bloomfield Ave",2,0,0,0,0,N/A
3297941,"August 31, 2025",Illinois,Chicago,"1900 block of W 17th St",1,2,0,0,0,N/A
3298062,"August 31, 2025",Missouri,Independence,"E Truman Rd and S Scott Ave",0,0,1,0,0,N/A
3298810,"August 31, 2025",Ohio,Lorain,"1500 block of W 24th St",1,0,0,0,1,N/A
3299503,"August 31, 2025",Ohio,Cleveland,"3300 block of E 132nd St",1,0,0,0,0,N/A
3298441,"August 31, 2025",Ohio,Cincinnati,"2000 block of Millvale Ct",1,0,0,0,1,N/A
3298470,"August 31, 2025","North Carolina",Nashville,"713 Smith St",1,0,0,0,1,N/A
3298762,"August 31, 2025",Maryland,Baltimore,"3000 block of W Garrison Ave",1,0,0,0,0,N/A
3299959,"August 31, 2025",Mississippi,Jackson,"5801 Ridgewood Rd",1,0,0,0,3,N/A
3298067,"August 31, 2025","New Mexico",Farmington,"Camina Entrada and E Murray Dr",1,1,1,0,0,N/A
3300840,"August 31, 2025",Illinois,"Mount Vernon","7000 block of IL-148",1,0,0,0,1,N/A
3300238,"August 31, 2025",Maryland,Baltimore,"5000 block of Palmer Ave",1,0,0,0,0,N/A
3298572,"August 31, 2025",Massachusetts,Watertown,"45 Boyd St",2,0,1,0,0,N/A
3298141,"August 31, 2025",Florida,Sarasota,"1100 block of N Washington Blvd",1,1,0,0,1,N/A
3297987,"August 31, 2025",Maryland,Gaithersburg,"9000 block of Centerway Rd",1,0,0,0,1,N/A
3298713,"August 31, 2025","New Mexico",Roswell,"400 block of W 16th St",1,0,0,0,1,N/A
3298705,"August 31, 2025",Texas,Dallas,"1800 block of Jeffries St",1,0,0,0,1,N/A
3298032,"August 31, 2025",Louisiana,"New Orleans","Downman Rd and Monroe Ct",1,0,0,0,0,N/A
3302141,"August 31, 2025",Missouri,"Saint Louis (Jennings)","2100 block of Fairhaven Dr",1,0,0,0,1,N/A
3298699,"August 31, 2025",Texas,Dallas,"1300 block of Morrell Ave",1,0,0,0,0,N/A
3298073,"August 31, 2025","New Mexico",Albuquerque,"525 San Pedro Dr SE",1,0,0,0,1,N/A
3299264,"August 31, 2025",Texas,"Round Rock","100 block of Chandler Pointe Loop",1,0,0,0,1,N/A
3298343,"August 31, 2025",Utah,Ogden,"9300 W 900 S",1,2,0,0,1,N/A
3297997,"August 31, 2025",Arizona,Phoenix,"2030 E Southern Ave",0,0,1,0,0,N/A
3298567,"August 31, 2025",Texas,Kilgore,"2300 block of County Rd 2767",0,0,1,0,0,N/A
3300008,"August 31, 2025",Mississippi,Greenwood,"600 block of W Claiborne Ave",1,0,0,0,1,N/A
3298549,"August 31, 2025",Ohio,Columbus,"700 block of Stelzer Rd",1,1,0,0,0,N/A
3298429,"August 31, 2025",Louisiana,Shreveport,"3300 block of Bond Dr",1,0,0,0,0,N/A
3297945,"August 31, 2025",Illinois,Chicago,"6341 S Elizabeth St",1,0,0,0,0,N/A
3298631,"August 31, 2025",Illinois,Chicago,"2400 block of S Drake Ave",1,0,0,0,0,N/A
3298629,"August 31, 2025",Illinois,Chicago,"13200 block of S Ellis Ave",1,0,0,0,1,N/A
3301348,"August 31, 2025",Georgia,Duluth,"2108 Glen Castle Ct",2,0,1,0,0,N/A
3300006,"August 31, 2025",Mississippi,Greenwood,"Ave F and E Scott St",1,0,0,0,0,N/A
3298225,"August 31, 2025",Mississippi,Vicksburg,"3613 Wisconsin Ave",1,0,0,0,0,N/A
3305253,"August 31, 2025",Kentucky,Lebanon,"4500 block of State Hwy 289",1,0,0,0,0,N/A
3306396,"August 31, 2025","North Carolina",Morganton,"Swink St",2,0,0,0,1,N/A
3299889,"August 30, 2025",Louisiana,Arnaudville,"398 Main St",1,0,0,0,1,N/A
3298281,"August 30, 2025",Tennessee,Harriman,"727 N Roane St",1,0,0,0,1,N/A
3298462,"August 30, 2025","North Carolina",Asheboro,"1418 E Dixie Dr",1,0,0,1,1,N/A
3297847,"August 30, 2025",Texas,"Fort Worth","2600 block of Yeager St",1,0,0,0,1,N/A
3298215,"August 30, 2025",Michigan,Westland,"7344 Drew Cir",1,0,1,0,0,N/A
3297620,"August 30, 2025","North Carolina",Salisbury,"300 block of Klumac Rd",1,0,0,0,0,N/A
3297600,"August 30, 2025",Georgia,Atlanta,N/A,1,0,0,0,0,N/A
3298512,"August 30, 2025",Ohio,"Maple Heights","5200 block of Cato St",1,2,0,0,0,N/A
3297433,"August 30, 2025",California,Stockton,"3100 block of E Main St",1,1,0,0,0,N/A
3298292,"August 30, 2025",California,Stockton,"Albany Dr and Astor Dr",1,0,0,0,1,N/A
3297978,"August 30, 2025",Texas,Houston,"14736 Waldine St",1,1,0,0,0,N/A
3299030,"August 30, 2025",Alabama,Montgomery,"3500 block of Carter Hill Rd",1,0,0,0,0,N/A
3300386,"August 30, 2025",Louisiana,Bastrop,N/A,1,1,0,0,1,N/A
3299473,"August 30, 2025",Oklahoma,Warner,N/A,1,0,0,1,0,N/A
3303412,"August 30, 2025",Georgia,Ellenwood,"3481 Linecrest Rd",1,0,0,0,0,N/A
3297486,"August 30, 2025",California,"San Diego","2002 Sunset Ave",2,0,0,0,3,N/A
3298170,"August 30, 2025",Pennsylvania,Philadelphia,"2400 block of N 4th St",1,0,0,0,0,N/A
3297889,"August 30, 2025",Illinois,"Chicago Heights","400 block of W 14th St",1,4,0,0,1,N/A
3298084,"August 30, 2025",Illinois,Belleville,"500 block of N 38th St",1,0,0,0,0,N/A
3313655,"August 30, 2025",Georgia,Atlanta,"213 Harwell Pl NW",1,0,0,0,0,N/A
3298204,"August 30, 2025",Mississippi,Jackson,"5627 Dogwood Trail",2,2,0,0,3,N/A
3301673,"August 30, 2025",Alabama,Selma,"300 block of Old Marion Junction Rd",1,0,1,0,0,N/A
3298192,"August 30, 2025",Texas,Houston,"9734 Mimbrough St",1,0,0,0,1,N/A
3298135,"August 30, 2025",Florida,"Lehigh Acres","700 block of Alabama Rd",1,0,0,0,1,N/A
3299345,"August 30, 2025",Illinois,Chicago,"200 N Lakefront",1,0,0,0,0,N/A
3297845,"August 30, 2025",Texas,Dallas,"2400 block of 52nd St",1,0,0,0,0,N/A
3298064,"August 30, 2025",Missouri,"Kansas City","E 52nd St and Euclid Ave",1,0,0,0,0,N/A
3297388,"August 30, 2025",Illinois,Chicago,"523 N Sawyer Ave",1,1,0,0,0,N/A
3299275,"August 30, 2025",Texas,Houston,"9700 block of Racine St",1,0,0,0,0,N/A
3298016,"August 30, 2025",Arizona,Payson,"300 block of S Beeline Hwy",1,0,0,0,1,N/A
3297512,"August 30, 2025",Virginia,Richmond,"1900 block of Sussex St",1,0,0,0,0,N/A
3297710,"August 30, 2025",Illinois,Chicago,"920 E 131st St",1,0,0,0,0,N/A
3300950,"August 30, 2025",Louisiana,"Ville Platte","N Reed St",1,0,0,0,0,N/A
3298021,"August 30, 2025",Arizona,Phoenix,"N 22nd Pl and E Roosevelt St",2,0,0,0,0,N/A
3297618,"August 30, 2025",Texas,Victoria,"2100 block of Lone Tree Rd",1,0,0,0,1,N/A
3299922,"August 30, 2025",Pennsylvania,Philadelphia,"2500 block of N Front St",1,0,0,0,0,N/A
3297955,"August 30, 2025",Colorado,Aurora,"E 6th Ave and Billings St",0,0,1,0,0,N/A
3297589,"August 30, 2025",Georgia,"Warner Robins","115 Tom Chapman Blvd",2,0,1,0,0,N/A
3304554,"August 30, 2025",Missouri,Dittmer,"8689 Canyon Ln",1,0,0,0,0,N/A
3298320,"August 30, 2025",Tennessee,Nashville,"87 Fain St",1,0,0,0,1,N/A
